Transcript,Label
내일 오전 오전 아홉 연락 드릴 니까 저희 업무 부분 정도 저희 거든요 그래 반전 무조건 예요 연락 내일 내일 어요 아니 저희 승인 어요 고객 승인 처리 때문 승인 습니다 고객 대출 나간다고 승인 오늘 내일 된다고요 그래 대출금 내려 드리 한도 자체 오늘 나갈 한도 자체 초과 그냥 내일 으로 연락 다음 대출 경우 바로 송금 해준다 드리 예요 저희 에서 그럼 송금 저기 대출 계약 어디 하고 에요 계약 계약서 경우 저희 자금 떨어지 다음 고객 한테 계약서 보내 드리 작성 다음 초본 같이 보내 예요 우편 으로 우편 으로 나요 혹시 아니 그건 괜찮 어느 회사 현대 저축 저희 고객 그럼 어차피 전화 세요 아까 워낙 확고 얘기 군데 연락 한다 그랬 거든요 그나저나 승인 으니까 그리고 개인 으로 부탁 거기 지금 오늘 저녁 할까 지금 계속 생각 그러면 일단 지금 다가 일단 팀장 한테 다시 정확히 말씀 드린 다음 다시 연락 드려 볼게요 고객 오늘 되게 으면 오늘 저희 드리 저희 저희 자금 으니까 내드리 고객 그럼 내일 된다는 내일 다시 새롭 니까 내일 저희 바로 드릴 어요 오전 에요 그러면 습니다 그럼 다시 연락 드릴게요,1
일단 항공 우리 지금 했잖아 항공 32 정도 나오 근데 거기 철자 하나 라도 영문 철자 틀리 거든 그거 잘못 입력 그러 34 사만 그리고 숙박비 아직 하나 밖에 예약 으니까 숙박비 거의 20 생각 근데 엄청 게스트 하우스,0
그거 어쨌든 한데 태워 근데 우리 막찬데 태워 냐고 어떻 냐고 그랬 기사 된다고 내리 라는 그래서 그냥 마침 거기 정도 비슷 방향 더라고 그래서 그때 아저씨 그분 사만 여학생 정도,0
그래서 원래 그래서 하나 라고 그냥 텀블러 원래 다니 으니까 그냥 그거 하나 자꾸 욕심 지금 하나 거든 그런데 너무 우유병 같이 생긴 머그 하나 너무 그걸 까페 에서 거든 까페 에서 그거 밀크티 까페 그걸 너무 자꾸 모으,0
정확히 자면 우리 여섯 일곱 면은 진짜 런닝 머신 텅텅 탕탕 약간 느낌 거든 근데 댄스 된단 그럼 그때 사람 런닝 머신 거든 근데 런닝 머신 어도 댄스 잖아 댄스 면은 분명 런닝 머신 거든 진심 으로 근데 그냥 일찍,0
여보세요 으십니까 서울 중앙 지법,1
여보세요 여보세요 안녕 세요 고객 새롭 시작 KB 국민은행 김연우 대리 라고 합니다 전화 드린 다름 아니 구요 고객 께서 마이너스 통장 발급 신청 희망 신다고 셔서 상담 연락 드렸 구요 발급 신청 고객 본인 으신 그러 간단 상품 설명 먼저 도와 드려 괜찮 으시 어요 저희 국민은행 마이너스 통장 연금리 최저 37 에서 최대 75 까지 저렴 출시 구요 한도 최대 5000 까지 신데 한도 금리 고객 신용 등급 따라 차등 적용 구요 동안 금리 변동 전혀 없이 고정 금리 사용 마이너스 통장 상품 세요 혹시 추가 으로 궁금 사항 으신 동안 갱신 없이 에요 고객 그러 만기일 까지 고객 연체 없이 우량 사용 만기 추가 갱신 세요 그러 셔서 사용 마이너스 통장 상품 구요 기존 마이너스 통장 경우 고객 마다 금리 변동 잖아요 그렇지만 요번 나온 저희 마이너스 통장 상품 경우 국민 행복 기금 정부 에서 지원 상품 때문 금리 변동 전혀 으시 서민 대출 나온 상품 인제 시중 나와 상품 으로 햇살 희망 대출 상품 계시 아뇨 몰라요 모르 세요 어쨌든 정부 에서 지원 상품 때문 금리 부분 변동 전혀 으세요 새로 출시 에요 상품 새로 출시 에요 출시 고객 정도 어요 주요 근데 그러면은 신청 금리 어느 정도 그럼 고객 그러 그러 고객 한도 조회 도와 드릴게요 간단 여쭤 고객 성함 어떻게 나요 고객 으세요 생년 어떻게 나요 고객 종사 계신 직업 어떻게 세요 어요 으시 구요 고객 그러 혹시 소득 부분 으신 어요 전혀 으시 고요 고객 신용 카드 사용 나요 아니요 사용 고요 고객 그러 형태 세요 세세 월세 세요 본인 명의 신가요 아파트 신가요 어디 지역 아파트 신가요 삐요 지역 고객 혹시 까지 말씀 으신 무슨 아파 고객 아파트 으세요 본인 명의 구요 고객 한도 조회 도와 드릴 텐데 잠시 기다려 세요 여보세요 고객 한도 조회 나오 고객 말씀 말씀 정보 토대 산출 한도 1800 금리 43 산출 어요 부분 어디 까지 한도 때문 고객 신용도 전혀 영향 한도 때문 최종 으로 승인 처리 나오 한도 금리 변동 다는 인지 부탁드리 구요 고객 심사 서류 접수 도와 드려 볼까요 근데 그거 심사 그거 다시 아야 에요 고객 어떤 대출 시든 심사 셔야 된다는 계신가요 아니요 고객 심사 경우 고객 서류 저희 평가 해서 승인 부결 처리 나오 기본 으로 어느 신용 대출 시던 심사 무조건 셔야 부분 구요 고객 당연 심사 다는 아니 구요 다는 아니 심사 금리 한도 그걸 다시 그래야 정확히 다고 니까 부분 습니다 심사 다시 진행 건지 결정 해도 에요 그때 셔도 됩니다 고객 그러 심사 서류 접수 도와 드려 볼까요 지금 어떻게 차이 많이 나요 아니요 고객 그렇게 엄청나 보통 20 감가율 됩니다 고객 한도 한도 아서 하하하 프로 정도 고요 한도 에요 부분 고객 께서 소득 증빙 전혀 때문 원래 기존 경우 대출 세요 고객 어디 까지 신용 대출 라는 고객 소득 정보 형태 신용 카드 사용 고객 신용 등급 따라 적용 건데 고객 께서 소득 다고 면은 입장 에서 고객 께서 대출 드렸 고객 께서 변제 다는 확인 잖아요 고객 서류 으로 근데 저기 전화 잖아요 고객 아무 아도 에요 아니요 고객 전화 부분 저희 드린 아니 구요 저희 에서 드린 아니 국민 행복 기금 라는 정부 단체 어요 고객 국민 행복 기금 라는 단체 에서 냐면 서민 지원 그리고 개인 회생 파산 개인 면책 부분 담당 해요 그리고 고객 께서 고객 께서 먼저 서민 께서 굉장히 연체 으신 잖아요 그러면 정부 에서 지원 해서 대환 업무 때문 고객 그리고 지금 나온 상품 경우 국민 행복 그런 국민 행복 기금 에서 지원 상품 구요 고객 근데 그게 대출 하나 지금 거든요 어떤 계신가요 한국 주택공사 디딤돌 그거 그거 관계 나요 디딤돌 얼마나 으셨어요 지금 인제 새로 시작 어요 그러 어느 정도 으셨어요 금액 고객 금액 금액 인가 정도 거든요 정도 잡혀 으시 다고요 잠시 만요 고객 아파트 시세 어느 정도 계신 시세 정확히 나와서 그러 신가요 고객 잠시 그러 고객 말씀 드리 보다 확실 심사 접수 해서 상담 궁금증 빨리 회수 으세요 경우 고객 한테 정확 말씀 드릴 으니까요 고객 아니 직업 어야 고객 그러 말씀 드린 형태 주거 형태 여쭤본 주거 자가 으시 특히 아파트 경우 굉장히 오래 으세요 그래서 실제로 승인 사례 으시 거든요 그냥 그거 배우자 통해서 그게 어서 배우자 통해서 진행 신다고요 부분 괜찮 으시 고객 배우자 진행 신다고 거의 승인 처리 나오 니까요 그러면은 그거 어떻게 연락 해야 나요 어디 번호 연락 구요 김연우 대리 됩니다 김연우 거든요 고객 습니다 감사 합니다,1
중앙 포스 누나 영수증 으면서 해서 고객 상품권 다른 영수증 하나 고요 다른 하나 셔야 돼요 고객 니까 거기 고객 그래요 면서 모르 근데 거기 난동 으니까 고객 얼굴 기억 거기 사람,0
습니다 일단 사건 내용 대해서 전달 드릴게요 혹시 버리 으시 설명 들으면은 일당 고가 물건 저렴 한다고 해서 재량 으로 카페 에다가 녹음 요네 그리고 아까 말씀 드렸 대포통장 통장 으로 입금 유도 물건 보내 성당 에서 자기 많이 주라 사람 인데요 아무래도 물건 보내 때문 여러 피해자 고요 긍정 발생 거기 때문 피해자 입금 계좌 번호 현재 고소 고발 고요 때문 아까 말씀 드렸 다시피 피해자 아니 여자 아닌 신분 으로 연락 드릴,1
역대 순간 베스트 그게 아마 생각 그게 진짜 그건 해선 진짜 의자 디버 던지 난리 났거든 그거 그거 그때 당시 다니 학교 뤼스 아카데미 bc 쭐여서 bca 라고 거기 쪼끔 재질 아스팔트 아니 합판 맞대,0
근데 면접 진행 니까 그게 괜찮 알바 더라고 근데 공공 기간 면접 거나 공공 기관 에서 필기 ncs 덴데 되게 신기 나이 대가 다양 더라고 처음 먼가 고등학생 생각 정도 약간 40 아저씨 되게 거든 그게 공공 기관 공기업 특징 나이 불문 다는,0
그냥 경제 통상 예쁘 그래서 어차피 마지막 고민 지대 냐면은 국민대 영비 한테 너무 불리 그리고 건동 홍대 영어 교육 진짜 나오 홍대 영어 교육 나오 더라 그래서 마지막 홍대 영어 교육 쓸지 아니 지대 쓸지 고민 다가 진짜 숭실대 세종 떨어지 면은 그건 어서 지대,0
군단 사령부 우리 대대 거든 대대 어서 거기 에서 중대 인원 중대 인원 소대 인원 거기 같이 생활 한단 우린 방공 어서 GP 초소 그런 GOP GP 초소 들어가 거기 동안 임무 수행 처럼 우리 독립 진지 중대 마다 조그맣 병사 간부 쪼그맣,0
다른 아니 다른 그래서 아도 그러 다가 교시 교시 우리 영어 되게 아서 그래서 그러면 교시 교시 그냥 버티 다가 교시 교시 부터 그러 어떤 교시 교시 영언데 그거 갑자기 다가 들켜 돗자리 다고 방학 다고 더니 지금 방학 지난 며칠,0
그럼 그런 방법 일단 설명 먼저 다시 드릴게요 저희 방법 말씀 먼저 드릴게요 설명 드렸 예요 아마 저희 환전소 계좌 어요 계좌 21 초과 돼요 그리고 평균 3000 지속 으로 찍힌다 거나 21 거래 내역 초과 세금 엄청 많이 거든요 저희 저희 개인 통장 마찬가지 에요 그러니까 예전 경우 저희 부모 사촌 동생 어요 잠시 만요 잠시 죄송 합니다 인제 많이 빌려 모르 개월 정도 에서 부터 에서 통장 발급 줘요 통장 발급 할려면 정당 사유 어야 돼요 직장 의료 보험 된다거나 아니면 세금 용지 된다거나 어떤 어야 거든요 그러 니까 저희 매출 많이 매출 소화 어요 저희 그래서 저희 방법 고안 그러면 직원 아서 시간 조금 면서 라고 인제 시작 거든요 근데 오래 저희 지금 처럼 많이 모집 어요 지금 통화 저희 거래 내역 항상 체크 그리고 저희 입금 금액 대해서 전부 메모 거든요 그래서 얘기 해서 21 잖아요 그죠 그래서 보통 웬만 해요 저희 그리고 인제 아까 외환 관리법 위반 말씀 외환 관리법 위반 저희 한테 인제 환전 신고 해야 예요 한다거나 아니 통장 너무 거래 어서 드셨 어요 체크 해서 인제 금감원 에서 뭡니까 라고 얘기 거기 대한 소명 자료 내밀 못할 우리 외국 잖아요 기다리 나오 니까 그쪽 에선 환전 아니 냐고 그냥 못하 인제 해야 거든요 예전 외환 관리법 위반 걸려 벌금 어요 예전 어요 처음 아무 몰랐 근데 지금 경우 걱정 셔도 돼요 왜냐면 노하우 라든지 저희 일단 거든요 그래서 만약 내일 부터 만약 정말 확인 으시 저희 고객 통화 세요 고객 원치 예요 근데 너무 불안 시다 나라 현재 번호 저희 전화 드리 라고 요청 드리 전화 드릴 거든요 근데 그런 걱정 셔도 세요 근데 경찰 들어가 건가요 절대 어요 절대 어요 절대 어요 그리고 만약 정말로 인제 통장 정말 문제 생겼 어요 전화 입금 됩니까 그러 면은 셔도 구요 굳이 에서 전화 아요 그리고 진짜 막말 사장 어떻게 접근 통해서 대출 다고 막말 그냥 입금 고서 드리 어떻게 예요 입금 드리 면은 저희 인제 어쨌든 통화 내용 저희 녹취 지만 저희 한테 생년월일 말씀 전화 번호 계좌 번호 하나 우리 셨잖아요 그죠 저희 한다고 해서 저희 한테 넘겨 자료 아요 그죠 만약 인제 어요 저희 저희 고객 한테 드려요 입금 저기 고객 입금 통장 인데 죄송 한데 전화 지급 정지 내려 어떻게 라고 말씀 드려요 왜냐면 여기 현지 에서 전부 환전 거든요 여기 어떤 우리나라 지역 사회 어느 보다 똘똘 뭉친 나라 에요 여기 그래서 만약 그런 사건 터지 물론 우리 우리 얘기 해서 통장 빌려서 입금 한다거나 니까 그죠 전자 금융 거래법 위반 으로 저희 벌금 80 돼요 근데 만약 만약 그런 상환 건수 버려 버리 본인 통장 사용 동안 해요 동안 고요 그러 통장 아니 거래 아예 해요 통장 만들 해요 그래서 거래 개월 거래 라고 어요 에서 창구 에서 얼굴 마주 거래 얘기 해서 그거 해요 그래서 처음 말씀 드린 협박 할려고 말씀 드린 아니 굳이 필요 아요 그죠 겁주 밖에 잖아요 한다 라는 밖에 아요 그래서 그런 말씀 굳이 서류 때문 말씀 거든요 네네 만약 잘못 물론 저희 피해 지만 본인 대해서 그냥 저기 함구 아무 예요 그래서 어제 처음 말씀 드렸 듯이 통장 에서 저희 천만 거래 하로 거래 설명 드렸 잖아요 그죠 그래서 그런 걱정 셔도 돼요 걱정 많이 세요 아니 전국 아요 저희 솔직히 서울 많이 어요 서울 많이 인제 대전 지금 밖에 계세요 잠시 잠시 만요 주차장 도착 다고 그래요 습니다 주차장 지금 아니 라서 잠시 만요 그냥 전화 나와 셔도 잠깐 군산 지점 농협 으로 나요 서로 편하 잠깐 말씀 세요 농협 그냥 나요 그래도 잠깐 저희 직원 혹시 전화 셔도 상관 어요 친구 저기 어떻게 돼요 잠깐 만요 카톡 아니 주차장 주차장 세요 주차장 다는데요 그래요 정문 으로 왔었 긴팔 데요 회색 긴팔 회색 긴팔 저기 혹시 무슨 계신 인가 잠시 볼게요 세요 아요 다는데요 으면 495 그럼 하고 통화 할게요 잠깐 지금 어요 전화 드릴게요,1
